,time,gauge_precipitation_matched,Latitude,Longitude,Height,Reflectivity,Zdr,Kdp,Rhohv,PrecipRateA,PrecipRateZ,GaugeName,date,STID,nlat,elon,labels
5567,2023-07-09 10:35:00,5.590000000000003,,,1025.9462744440004,32.761338737200056,0.8771701388888888,0.040976948208279,0.9927777846654257,,3.589765915415194,,07/09/2023,ELRE,35.54601440013797,-98.0375021762679,3
5568,2023-07-09 10:40:00,4.829999999999998,,,1025.9462744440004,33.05367623497881,0.9756944444444444,0.0479599634806315,0.9918518579668468,,3.790082594671707,,07/09/2023,ELRE,35.54650460480211,-98.03729548119128,3
5569,2023-07-09 10:45:00,4.569999999999993,,,1025.9462744440004,33.19284528092644,1.004340277777778,0.0607993602752685,0.9917129692104129,,3.907486365630792,,07/09/2023,ELRE,35.54602932110862,-98.0374959040754,3
5570,2023-07-09 10:50:00,4.579999999999998,,,1025.9462744440004,33.35788214192566,1.059027777777778,0.0629627704620361,0.992638894253307,,4.015188166995295,,07/09/2023,ELRE,35.546370892203186,-98.03735183516514,3
5571,2023-07-09 10:55:00,4.570000000000007,,,1025.9462744440004,33.05205897926414,1.1736111111111112,0.0493915081024169,0.9923611167404388,,3.826934459918597,,07/09/2023,ELRE,35.54605887009893,-98.0374834315094,3
5572,2023-07-09 11:00:00,4.570000000000007,,,1025.9462744440004,32.89412287725977,1.1827256944444444,0.0406982368893093,0.9924074129925834,,3.7135018144048826,,07/09/2023,ELRE,35.546207513433544,-98.0374208292827,3
5573,2023-07-09 11:05:00,4.070000000000007,,,1025.9462744440004,32.74619162850304,1.2139756944444444,0.0418013996548122,0.9921296354797152,,3.5913164924423704,,07/09/2023,ELRE,35.54614312931498,-98.03744792898463,3
5574,2023-07-09 11:10:00,3.5600000000000023,,,1025.9462744440004,32.57060056939108,1.1788194444444444,0.0375460783640543,0.9921296354797152,,3.454553237618049,,07/09/2023,ELRE,35.546578669323544,-98.03726421598742,3
5575,2023-07-09 11:15:00,3.300000000000012,,,1025.9462744440004,32.11719741513078,1.1328125,0.027230766084459,0.9922222279840046,,3.168003420881707,,07/09/2023,ELRE,35.54625198339451,-98.03740206058453,3
5576,2023-07-09 11:20:00,2.7900000000000063,,,1025.9462744440004,31.485945694209,1.0703125,0.0053388542599148,0.9918055617147022,,2.783440961810118,,07/09/2023,ELRE,35.54647969094753,-98.03730599868454,3
5577,2023-07-09 11:25:00,2.5400000000000063,,,1025.9462744440004,31.0454279614184,1.4878472222222223,0.0005851056840684,0.9965277794334624,,2.3656445809654296,,07/09/2023,ELRE,35.54631145895642,-98.03737692393516,3
5578,2023-07-09 11:30:00,2.280000000000001,,,1025.9462744440004,30.56895519268432,1.4857954545454546,0.0001001093122694,0.9969696980534178,,2.159131782948444,,07/09/2023,ELRE,35.54654907476308,-98.03727671249308,3
5579,2023-07-09 11:35:00,2.030000000000001,,,1025.9462744440004,30.20248658507497,2.136363636363636,-0.0085969236161973,1.0027272683201416,,1.8188187405622085,,07/09/2023,ELRE,35.546133182001206,-98.03745209448654,3
5580,2023-07-09 11:40:00,1.5200000000000102,,,1025.9462744440004,29.53160047304589,2.2427083333333333,-0.0229121843973795,1.004611106713613,,1.4401692170033125,,07/09/2023,ELRE,35.54631149150653,-98.03737685211615,3
