time,gauge_precipitation_matched,Latitude,Longitude,Height,Reflectivity,Zdr,Kdp,Rhohv,PrecipRateA,PrecipRateZ,GaugeName
4/12/2023 12:00,13.716,26.230311171587186,-80.29799784,643.7666679488786,34.839939761719194,0.2453125,0.083093262,0.9898333430290222,6.719839674,4.734425469153329,S38
4/12/2023 12:15,12.954,26.23033401740985,-80.29814939,643.7666679488786,35.22139766580572,0.1703125,0.1024190902709961,0.990833342,6.748928755521775,5.116040379929776,S38
4/12/2023 12:30,14.224,26.23030122429128,-80.29793195,643.7666679488786,37.22467320835467,0.3403645833333333,0.057931709,0.9920000076293946,8.135797194639842,7.008890361933005,S38
4/12/2023 12:45,13.97,26.23031416027022,-80.29801761,643.7666679488786,37.25476737163874,0.3981770833333333,0.073869705,0.9921666741371156,7.218473593393961,7.056858111916535,S38
4/12/2023 13:00,15.239999999999998,26.230336047317373,-80.29816256,643.7666679488786,37.44871333,0.4731770833333333,0.1159563064575195,0.9920000076293946,7.496036057,7.349521716631641,S38
4/12/2023 13:15,17.272000000000002,26.23033503610883,-80.29815597,643.7666679488786,41.04987863642003,0.6419270833333333,0.247991943,0.9916666746139526,13.869076613585154,12.966623627945232,S38
4/12/2023 13:30,22.352,26.23032808,-80.29810985,643.7666679488786,41.62873648,0.6609375,0.3434898376464844,0.9895000100135805,16.246436762809754,14.46440281467737,S38
4/12/2023 13:45,19.812,26.23031813769049,-80.29804396,643.7666679488786,41.54738433283804,0.596875,0.3100505828857421,0.9888333439826964,16.765238702297214,14.250573030938938,S38
4/12/2023 14:00,22.352,26.23033302118217,-80.2981428,643.7666679488786,42.95114559599347,0.571875,0.5275947570800781,0.9878333449363708,25.487648010253903,18.239190009231905,S38
4/12/2023 14:15,36.322,26.230335021127964,-80.29815598,643.7666679488786,44.60884943076976,0.5625,0.8515907287597657,0.9865000128746032,36.65597362518311,22.96173639588661,S38
4/12/2023 14:30,41.402,26.230323111338443,-80.29807691,643.7666679488786,44.45475741917313,0.4796875,0.84311657,0.9845000118017196,36.19034667015076,22.08410888532733,S38
4/12/2023 14:45,41.65599999999999,26.230353912001657,-80.29828117,643.7666679488786,44.35308180966986,0.4625,0.8209321975708008,0.9861666768789292,34.94138590395451,21.12910695150084,S38
4/12/2023 15:00,35.306,26.230316145235133,-80.29803079,643.7666679488786,43.17743639646451,0.4578124999999999,0.5645416259765625,0.9866666734218598,24.634538137912752,15.791562528748743,S38
